Invoice Id,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Sales,Date,Time,Payment,Cost of Goods saled,Gross Income,Rating,Day,Month,Year,Satisfaction
831-64-0259,Cairo,Mandalay,Normal,Female,Fashion Accessories,39.75,5,208.6875,2/22/2019,10:43:00 AM,E-Wallet,198.75,9.9375,9.6,Friday,February,00:00.0,Satisfied
582-52-8065,Cairo,Mandalay,Normal,Female,Fashion Accessories,54.31,9,513.2295,2/22/2019,10:49:00 AM,Cash,488.79,24.4395,8.9,Friday,February,00:00.0,Satisfied
777-67-2495,Cairo,Mandalay,Normal,Male,Home And Lifestyle,68.97,3,217.2555,2/22/2019,11:26:00 AM,E-Wallet,206.91,10.3455,8.7,Friday,February,00:00.0,Satisfied
838-02-1821,Giza,Naypyitaw,Member,Female,Home And Lifestyle,12.73,2,26.733,2/22/2019,12:10:00 PM,Credit Card,25.46,1.273,5.2,Friday,February,00:00.0,not Satisfied
807-14-7833,Alex,Yangon,Member,Female,Electronic Accessories,17.419999999999998,10,182.91,2/22/2019,12:30:00 PM,E-Wallet,174.2,8.71,7,Friday,February,00:00.0,Satisfied
864-24-7918,Alex,Yangon,Member,Female,Sports And Travel,24.49,10,257.145,2/22/2019,3:15:00 PM,Cash,244.9,12.245,8.1,Friday,February,00:00.0,Satisfied
347-56-2442,Alex,Yangon,Normal,Male,Home And Lifestyle,65.82,1,69.111,2/22/2019,3:33:00 PM,Cash,65.82,3.291,4.1,Friday,February,00:00.0,not Satisfied
743-88-1662,Giza,Naypyitaw,Normal,Male,Sports And Travel,95.49,7,701.8515,2/22/2019,6:17:00 PM,E-Wallet,668.43,33.4215,8.7,Friday,February,00:00.0,Satisfied
837-55-7229,Cairo,Mandalay,Normal,Female,Fashion Accessories,47.44,1,49.812,2/22/2019,6:19:00 PM,Credit Card,47.44,2.372,6.8,Friday,February,00:00.0,not Satisfied
690-01-6631,Cairo,Mandalay,Normal,Male,Fashion Accessories,17.49,10,183.645,2/22/2019,6:35:00 PM,E-Wallet,174.9,8.745,6.6,Friday,February,00:00.0,not Satisfied
831-81-6575,Cairo,Mandalay,Member,Female,Electronic Accessories,75.59,9,714.3255,2/23/2019,11:12:00 AM,Cash,680.31,34.0155,8,Saturday,February,00:00.0,Satisfied
396-90-2219,Cairo,Mandalay,Normal,Female,Electronic Accessories,14.96,8,125.664,2/23/2019,12:29:00 PM,Cash,119.68,5.984,8.6,Saturday,February,00:00.0,Satisfied
729-46-7422,Giza,Naypyitaw,Normal,Male,Food And Beverages,35.89,1,37.6845,2/23/2019,4:52:00 PM,Credit Card,35.89,1.7945,7.9,Saturday,February,00:00.0,Satisfied
274-05-5470,Alex,Yangon,Member,Female,Food And Beverages,73.47,4,308.574,2/23/2019,6:30:00 PM,Cash,293.88,14.694,6,Saturday,February,00:00.0,not Satisfied
787-56-0757,Giza,Naypyitaw,Member,Female,Food And Beverages,80.36,4,337.512,2/23/2019,6:45:00 PM,Credit Card,321.44,16.072,8.3,Saturday,February,00:00.0,Satisfied
503-07-0930,Giza,Naypyitaw,Member,Male,Sports And Travel,58.39,7,429.1665,2/23/2019,7:49:00 PM,Credit Card,408.73,20.4365,8.2,Saturday,February,00:00.0,Satisfied
695-09-5146,Cairo,Mandalay,Member,Female,Food And Beverages,98.79,3,311.1885,2/23/2019,8:00:00 PM,E-Wallet,296.37,14.8185,6.4,Saturday,February,00:00.0,not Satisfied
190-14-3147,Cairo,Mandalay,Normal,Female,Health And Beauty,17.97,4,75.474,2/23/2019,8:43:00 PM,E-Wallet,71.88,3.594,6.4,Saturday,February,00:00.0,not Satisfied
186-43-8965,Alex,Yangon,Member,Female,Home And Lifestyle,47.68,2,100.128,2/24/2019,10:10:00 AM,Credit Card,95.36,4.768,4.1,Sunday,February,00:00.0,not Satisfied
803-83-5989,Giza,Naypyitaw,Member,Female,Home And Lifestyle,55.73,6,434.69399999999996,2/24/2019,10:55:00 AM,E-Wallet,334.38,16.719,7,Sunday,February,00:00.0,Satisfied
692-27-8933,Cairo,Mandalay,Normal,Female,Sports And Travel,57.95,6,365.085,2/24/2019,1:02:00 PM,Cash,347.7,17.385,5.2,Sunday,February,00:00.0,not Satisfied
516-77-6464,Giza,Naypyitaw,Member,Female,Health And Beauty,10.16,5,53.34,2/24/2019,1:08:00 PM,E-Wallet,50.8,2.54,4.1,Sunday,February,00:00.0,not Satisfied
365-16-4334,Cairo,Mandalay,Normal,Female,Food And Beverages,26.43,8,222.012,2/24/2019,2:26:00 PM,E-Wallet,211.44,10.572,8.9,Sunday,February,00:00.0,Satisfied
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic Accessories,24.74,10,259.77,2/24/2019,4:44:00 PM,Cash,247.4,12.37,7.1,Sunday,February,00:00.0,Satisfied
380-60-5336,Alex,Yangon,Normal,Female,Electronic Accessories,40.26,10,422.73,2/24/2019,6:06:00 PM,Credit Card,402.6,20.13,5,Sunday,February,00:00.0,not Satisfied
242-11-3142,Cairo,Mandalay,Member,Male,Fashion Accessories,83.77,2,175.917,2/24/2019,7:57:00 PM,Cash,167.54,8.377,4.6,Sunday,February,00:00.0,not Satisfied
300-71-4605,Giza,Naypyitaw,Member,Female,Electronic Accessories,86.04,5,451.71,2/25/2019,11:24:00 AM,E-Wallet,430.2,21.51,4.8,Monday,February,00:00.0,not Satisfied
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic Accessories,52.79,10,554.295,2/25/2019,11:58:00 AM,E-Wallet,527.9,26.395,10,Monday,February,00:00.0,Satisfied
574-80-1489,Cairo,Mandalay,Member,Female,Food And Beverages,62.85,4,263.97,2/25/2019,1:22:00 PM,E-Wallet,251.4,12.57,8.7,Monday,February,00:00.0,Satisfied
505-02-0892,Cairo,Mandalay,Member,Male,Health And Beauty,42.57,8,357.588,2/25/2019,2:12:00 PM,E-Wallet,340.56,17.028,5.6,Monday,February,00:00.0,not Satisfied
735-06-4124,Giza,Naypyitaw,Normal,Male,Food And Beverages,48.61,1,51.0405,2/25/2019,3:31:00 PM,Cash,48.61,2.4305,4.4,Monday,February,00:00.0,not Satisfied
719-89-8991,Alex,Yangon,Member,Female,Sports And Travel,91.41,5,479.9025,2/25/2019,4:03:00 PM,E-Wallet,457.05,22.8525,7.1,Monday,February,00:00.0,Satisfied
275-28-0149,Alex,Yangon,Normal,Male,Sports And Travel,63.69,1,66.8745,2/25/2019,4:21:00 PM,Cash,63.69,3.1845,6,Monday,February,00:00.0,not Satisfied
511-54-3087,Cairo,Mandalay,Normal,Male,Sports And Travel,88.45,1,92.8725,2/25/2019,4:36:00 PM,Credit Card,88.45,4.4225,9.5,Monday,February,00:00.0,Satisfied
308-81-0538,Alex,Yangon,Normal,Female,Fashion Accessories,73.05,4,306.81,2/25/2019,5:16:00 PM,Credit Card,292.2,14.61,4.9,Monday,February,00:00.0,not Satisfied
834-83-1826,Cairo,Mandalay,Member,Female,Home And Lifestyle,82.04,5,430.71,2/25/2019,5:16:00 PM,Credit Card,410.2,20.51,7.6,Monday,February,00:00.0,Satisfied
636-17-0325,Cairo,Mandalay,Normal,Male,Health And Beauty,62.57,4,262.794,2/25/2019,6:37:00 PM,Cash,250.28,12.514,9.5,Monday,February,00:00.0,Satisfied
459-45-2396,Alex,Yangon,Member,Female,Food And Beverages,99.6,3,313.74,2/25/2019,6:45:00 PM,Cash,298.8,14.94,5.8,Monday,February,00:00.0,not Satisfied
871-79-8483,Cairo,Mandalay,Member,Female,Fashion Accessories,94.13,5,494.1825,2/25/2019,7:39:00 PM,Credit Card,470.65,23.5325,4.8,Monday,February,00:00.0,not Satisfied
608-05-3804,Cairo,Mandalay,Member,Male,Electronic Accessories,39.75,1,41.7375,2/25/2019,8:19:00 PM,Cash,39.75,1.9875,6.1,Monday,February,00:00.0,not Satisfied
502-05-1910,Alex,Yangon,Normal,Male,Health And Beauty,65.18,3,205.317,2/25/2019,8:35:00 PM,Credit Card,195.54,9.777,6.3,Monday,February,00:00.0,not Satisfied
466-61-5506,Cairo,Mandalay,Member,Female,Electronic Accessories,90.7,6,571.41,2/26/2019,10:52:00 AM,Cash,544.2,27.21,5.3,Tuesday,February,00:00.0,not Satisfied
437-53-3084,Cairo,Mandalay,Normal,Male,Fashion Accessories,99.89,2,209.769,2/26/2019,11:48:00 AM,E-Wallet,199.78,9.989,7.1,Tuesday,February,00:00.0,Satisfied
707-32-7409,Cairo,Mandalay,Member,Female,Sports And Travel,95.53999999999999,4,401.268,2/26/2019,11:58:00 AM,E-Wallet,382.16,19.108,4.5,Tuesday,February,00:00.0,not Satisfied
702-72-0487,Alex,Yangon,Normal,Female,Electronic Accessories,46.61,2,97.881,2/26/2019,12:28:00 PM,Credit Card,93.22,4.661,6.6,Tuesday,February,00:00.0,not Satisfied
518-71-6847,Cairo,Mandalay,Member,Male,Food And Beverages,26.6,6,167.58,2/26/2019,3:10:00 PM,E-Wallet,159.6,7.98,4.9,Tuesday,February,00:00.0,not Satisfied
477-24-6490,Cairo,Mandalay,Normal,Female,Health And Beauty,99.71,6,628.173,2/26/2019,4:52:00 PM,E-Wallet,598.26,29.913,7.9,Tuesday,February,00:00.0,Satisfied
491-38-3499,Alex,Yangon,Member,Male,Fashion Accessories,55.45,1,58.2225,2/26/2019,5:46:00 PM,Credit Card,55.45,2.7725,4.9,Tuesday,February,00:00.0,not Satisfied
154-74-7179,Cairo,Mandalay,Normal,Male,Sports And Travel,54.45,1,57.1725,2/26/2019,7:24:00 PM,E-Wallet,54.45,2.7225,7.9,Tuesday,February,00:00.0,Satisfied
649-11-3678,Giza,Naypyitaw,Normal,Female,Food And Beverages,22.93,9,216.6885,2/26/2019,8:26:00 PM,Cash,206.37,10.3185,5.5,Tuesday,February,00:00.0,not Satisfied
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic Accessories,99.69,1,104.6745,2/27/2019,10:23:00 AM,Credit Card,99.69,4.9845,8,Wednesday,February,00:00.0,Satisfied
400-45-1220,Cairo,Mandalay,Normal,Female,Health And Beauty,13.5,10,141.75,2/27/2019,11:06:00 AM,Credit Card,135,6.75,4.8,Wednesday,February,00:00.0,not Satisfied
243-55-8457,Alex,Yangon,Normal,Female,Food And Beverages,74.44,10,781.62,2/27/2019,11:40:00 AM,E-Wallet,744.4,37.22,5.1,Wednesday,February,00:00.0,not Satisfied
105-10-6182,Alex,Yangon,Member,Male,Fashion Accessories,21.48,2,45.108,2/27/2019,12:22:00 PM,E-Wallet,42.96,2.148,6.6,Wednesday,February,00:00.0,not Satisfied
263-12-5321,Alex,Yangon,Member,Male,Electronic Accessories,92.6,7,680.61,2/27/2019,12:52:00 PM,Credit Card,648.2,32.41,9.3,Wednesday,February,00:00.0,Satisfied
605-72-4132,Giza,Naypyitaw,Normal,Female,Food And Beverages,94.47,8,793.548,2/27/2019,3:12:00 PM,Cash,755.76,37.788,9.1,Wednesday,February,00:00.0,Satisfied
135-84-8019,Alex,Yangon,Normal,Female,Fashion Accessories,77.93,9,736.4385,2/27/2019,4:10:00 PM,E-Wallet,701.37,35.0685,7.6,Wednesday,February,00:00.0,Satisfied
370-41-7321,Cairo,Mandalay,Member,Female,Health And Beauty,56.69,9,535.7205,2/27/2019,5:24:00 PM,Credit Card,510.21,25.5105,8.4,Wednesday,February,00:00.0,Satisfied
741-73-3559,Cairo,Mandalay,Normal,Male,Sports And Travel,67.27,5,353.1675,2/27/2019,5:27:00 PM,Cash,336.35,16.8175,6.9,Wednesday,February,00:00.0,not Satisfied
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion Accessories,52.42,3,165.123,2/27/2019,5:36:00 PM,E-Wallet,157.26,7.863,7.5,Wednesday,February,00:00.0,Satisfied
318-68-5053,Cairo,Mandalay,Member,Female,Health And Beauty,76.99,6,485.037,2/27/2019,5:55:00 PM,Cash,461.94,23.097,6.1,Wednesday,February,00:00.0,not Satisfied
250-17-5703,Alex,Yangon,Member,Male,Food And Beverages,18.85,10,197.925,2/27/2019,6:24:00 PM,E-Wallet,188.5,9.425,5.6,Wednesday,February,00:00.0,not Satisfied
191-29-0321,Cairo,Mandalay,Member,Female,Fashion Accessories,19.77,10,207.585,2/27/2019,6:57:00 PM,Credit Card,197.7,9.885,5,Wednesday,February,00:00.0,not Satisfied
759-98-4285,Giza,Naypyitaw,Member,Female,Health And Beauty,85.87,7,631.1445,2/27/2019,7:01:00 PM,Credit Card,601.09,30.0545,8,Wednesday,February,00:00.0,Satisfied
709-58-4068,Cairo,Mandalay,Normal,Female,Fashion Accessories,41.09,10,431.445,2/28/2019,2:42:00 PM,Cash,410.9,20.545,7.3,Thursday,February,00:00.0,Satisfied
291-59-1384,Cairo,Mandalay,Normal,Male,Electronic Accessories,60.3,1,63.315,2/28/2019,5:38:00 PM,Cash,60.3,3.015,6,Thursday,February,00:00.0,not Satisfied
142-72-4741,Giza,Naypyitaw,Member,Male,Fashion Accessories,93.2,2,195.72,2/28/2019,6:37:00 PM,Credit Card,186.4,9.32,6,Thursday,February,00:00.0,not Satisfied
399-46-5918,Giza,Naypyitaw,Member,Female,Electronic Accessories,85.98,8,962.9760000000001,2/28/2019,7:01:00 PM,Cash,687.84,34.392,8.2,Thursday,February,00:00.0,Satisfied
635-28-5728,Alex,Yangon,Normal,Male,Health And Beauty,56,3,176.4,2/28/2019,7:33:00 PM,E-Wallet,168,8.4,4.8,Thursday,February,00:00.0,not Satisfied
786-94-2700,Alex,Yangon,Member,Male,Food And Beverages,80.62,6,507.906,2/28/2019,8:18:00 PM,Cash,483.72,24.186,9.1,Thursday,February,00:00.0,Satisfied
811-03-8790,Alex,Yangon,Normal,Female,Electronic Accessories,45.48,10,477.54,3/1/2019,10:22:00 AM,Credit Card,454.8,22.74,4.8,Friday,March,00:00.0,not Satisfied
470-31-3286,Cairo,Mandalay,Normal,Male,Health And Beauty,14.82,3,46.683,3/1/2019,11:30:00 AM,Credit Card,44.46,2.223,8.7,Friday,March,00:00.0,Satisfied
207-73-1363,Cairo,Mandalay,Normal,Male,Health And Beauty,69.51,2,145.971,3/1/2019,12:15:00 PM,E-Wallet,139.02,6.951,8.1,Friday,March,00:00.0,Satisfied
189-98-2939,Giza,Naypyitaw,Member,Female,Fashion Accessories,78.55,9,742.2975,3/1/2019,1:22:00 PM,Cash,706.95,35.3475,7.2,Friday,March,00:00.0,Satisfied
153-58-4872,Giza,Naypyitaw,Member,Female,Food And Beverages,74.89,4,314.538,3/1/2019,3:32:00 PM,E-Wallet,299.56,14.978,4.2,Friday,March,00:00.0,not Satisfied
453-63-6187,Cairo,Mandalay,Normal,Male,Electronic Accessories,27.5,3,86.625,3/1/2019,3:40:00 PM,E-Wallet,82.5,4.125,6.5,Friday,March,00:00.0,not Satisfied
247-11-2470,Alex,Yangon,Member,Female,Fashion Accessories,22.32,4,93.744,3/1/2019,4:23:00 PM,Credit Card,89.28,4.464,4.4,Friday,March,00:00.0,not Satisfied
220-28-1851,Alex,Yangon,Normal,Male,Home And Lifestyle,34.73,2,72.933,3/1/2019,6:14:00 PM,E-Wallet,69.46,3.473,9.7,Friday,March,00:00.0,Satisfied
339-96-8318,Cairo,Mandalay,Member,Male,Fashion Accessories,81.31,7,597.6285,3/1/2019,7:49:00 PM,E-Wallet,569.17,28.4585,6.3,Friday,March,00:00.0,not Satisfied
238-45-6950,Cairo,Mandalay,Member,Male,Food And Beverages,53.72,1,56.406,3/1/2019,8:03:00 PM,E-Wallet,53.72,2.686,6.4,Friday,March,00:00.0,not Satisfied
878-30-2331,Giza,Naypyitaw,Member,Female,Sports And Travel,54.55,10,572.775,3/2/2019,11:22:00 AM,Credit Card,545.5,27.275,7.1,Saturday,March,00:00.0,Satisfied
636-98-3364,Cairo,Mandalay,Member,Female,Electronic Accessories,26.26,3,82.719,3/2/2019,12:36:00 PM,E-Wallet,78.78,3.939,6.3,Saturday,March,00:00.0,not Satisfied
640-48-5028,Cairo,Mandalay,Member,Female,Home And Lifestyle,88.39,9,835.2855,3/2/2019,12:40:00 PM,Cash,795.51,39.7755,6.3,Saturday,March,00:00.0,not Satisfied
225-98-1496,Giza,Naypyitaw,Member,F,Fashion Accessories,27.02,3,85.113,3/2/2019,1:01:00 PM,Credit Card,81.06,4.053,7.1,Saturday,March,00:00.0,Satisfied
576-31-4774,Cairo,Mandalay,Normal,Female,Health And Beauty,73.41,3,231.2415,3/2/2019,1:10:00 PM,E-Wallet,220.23,11.0115,4,Saturday,March,00:00.0,not Satisfied
725-54-0677,Giza,Naypyitaw,Member,Male,Health And Beauty,85.6,7,629.16,3/2/2019,1:50:00 PM,Cash,599.2,29.96,5.3,Saturday,March,00:00.0,not Satisfied
565-67-6697,Cairo,Mandalay,Member,Male,Home And Lifestyle,27,9,255.15,3/2/2019,2:16:00 PM,Cash,243,12.15,4.8,Saturday,March,00:00.0,not Satisfied
860-73-6466,Alex,Yangon,Member,Female,Sports And Travel,39.47,2,82.887,3/2/2019,4:16:00 PM,Credit Card,78.94,3.947,5,Saturday,March,00:00.0,not Satisfied
607-76-6216,Giza,Naypyitaw,Member,Female,Fashion Accessories,92.49,5,485.5725,3/2/2019,4:35:00 PM,Credit Card,462.45,23.1225,8.6,Saturday,March,00:00.0,Satisfied
408-26-9866,Giza,Naypyitaw,Normal,Female,Sports And Travel,73.98,7,543.753,3/2/2019,4:42:00 PM,E-Wallet,517.86,25.893,4.1,Saturday,March,00:00.0,not Satisfied
303-96-2227,Cairo,Mandalay,Normal,Female,Home And Lifestyle,97.38,10,1022.49,3/2/2019,5:16:00 PM,E-Wallet,973.8,48.69,4.4,Saturday,March,00:00.0,not Satisfied
549-59-1358,Alex,Yangon,Member,Female,Sports And Travel,88.63,3,279.1845,3/2/2019,5:36:00 PM,E-Wallet,265.89,13.2945,6,Saturday,March,00:00.0,not Satisfied
720-72-2436,Alex,Yangon,Normal,Male,Food And Beverages,66.52,4,279.384,3/2/2019,6:14:00 PM,E-Wallet,266.08,13.304,6.9,Saturday,March,00:00.0,not Satisfied
172-42-8274,Cairo,Mandalay,Normal,Female,Electronic Accessories,38.27,2,80.367,3/2/2019,6:18:00 PM,Credit Card,76.54,3.827,5.8,Saturday,March,00:00.0,not Satisfied
346-84-3103,Cairo,Mandalay,Member,Female,Electronic Accessories,13.22,5,69.405,3/2/2019,7:26:00 PM,Cash,66.1,3.305,4.3,Saturday,March,00:00.0,not Satisfied
825-94-5922,Cairo,Mandalay,Normal,Male,Sports And Travel,25.31,2,53.151,3/2/2019,7:26:00 PM,E-Wallet,50.62,2.531,7.2,Saturday,March,00:00.0,Satisfied
817-69-8206,Cairo,Mandalay,Normal,Female,Electronic Accessories,99.73,9,942.4485,3/2/2019,7:42:00 PM,Credit Card,897.57,44.8785,6.5,Saturday,March,00:00.0,not Satisfied
883-17-4236,Giza,Naypyitaw,Normal,Female,Sports And Travel,14.39,2,30.219,3/2/2019,7:44:00 PM,Credit Card,28.78,1.439,7.2,Saturday,March,00:00.0,Satisfied
302-15-2162,Giza,Naypyitaw,Member,Male,Health And Beauty,46.53,6,293.139,3/3/2019,10:54:00 AM,Credit Card,279.18,13.959,4.3,Sunday,March,00:00.0,not Satisfied
234-03-4040,Cairo,Mandalay,Member,Female,Food And Beverages,73.05,10,767.025,3/3/2019,12:25:00 PM,Credit Card,730.5,36.525,8.7,Sunday,March,00:00.0,Satisfied
777-82-7220,Cairo,Mandalay,Member,Female,Home And Lifestyle,30.12,8,253.008,3/3/2019,1:01:00 PM,Cash,240.96,12.048,7.7,Sunday,March,00:00.0,Satisfied
631-41-3108,Alex,Yangon,Normal,Female,Home And Lifestyle,46.33,7,340.5255,3/3/2019,1:23:00 PM,Credit Card,324.31,16.2155,7.4,Sunday,March,00:00.0,Satisfied
211-05-0490,Giza,Naypyitaw,Member,Female,Electronic Accessories,51.92,5,272.58,3/3/2019,1:42:00 PM,Cash,259.6,12.98,7.5,Sunday,March,00:00.0,Satisfied
861-77-0145,Giza,Naypyitaw,Member,Female,Electronic Accessories,81.97,10,860.685,3/3/2019,2:30:00 PM,Cash,819.7,40.985,9.2,Sunday,March,00:00.0,Satisfied
568-88-3448,Alex,Yangon,Normal,Male,Health And Beauty,25,1,26.25,3/3/2019,3:09:00 PM,E-Wallet,25,1.25,5.5,Sunday,March,00:00.0,not Satisfied
175-54-2529,Alex,Yangon,Member,Male,Food And Beverages,22.17,8,186.228,3/3/2019,5:01:00 PM,Credit Card,177.36,8.868,9.6,Sunday,March,00:00.0,Satisfied
468-99-7231,Giza,Naypyitaw,Normal,Female,Home And Lifestyle,44.01,8,369.684,3/3/2019,5:36:00 PM,Cash,352.08,17.604,8.8,Sunday,March,00:00.0,Satisfied
305-14-0245,Cairo,Mandalay,Member,Female,Home And Lifestyle,94.49,8,793.716,3/3/2019,7:00:00 PM,E-Wallet,755.92,37.796,7.5,Sunday,March,00:00.0,Satisfied
733-33-4967,Giza,Naypyitaw,Normal,M,Electronic Accessories,20.85,8,175.14,3/3/2019,7:17:00 PM,Cash,166.8,8.34,6.3,Sunday,March,00:00.0,not Satisfied
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic Accessories,30.2,8,253.68,3/3/2019,7:30:00 PM,E-Wallet,241.6,12.08,5.1,Sunday,March,00:00.0,not Satisfied
651-96-5970,Alex,Yangon,Normal,Male,Fashion Accessories,46.41,1,48.7305,3/3/2019,8:06:00 PM,Credit Card,46.41,2.3205,4,Sunday,March,00:00.0,not Satisfied
610-46-4100,Alex,Yangon,Normal,Male,Health And Beauty,28.95,7,212.7825,3/3/2019,8:31:00 PM,Credit Card,202.65,10.1325,6,Sunday,March,00:00.0,not Satisfied
276-75-6884,Alex,Yangon,Normal,Female,Health And Beauty,68.71,3,216.4365,3/4/2019,10:05:00 AM,Cash,206.13,10.3065,8.7,Monday,March,00:00.0,Satisfied
221-25-5073,Alex,Yangon,Normal,Female,Food And Beverages,74.66,4,313.572,3/4/2019,10:39:00 AM,Cash,298.64,14.932,8.5,Monday,March,00:00.0,Satisfied
586-25-0848,Alex,Yangon,Normal,Female,Sports And Travel,12.34,7,90.699,3/4/2019,11:19:00 AM,Credit Card,86.38,4.319,6.7,Monday,March,00:00.0,not Satisfied
759-29-9521,Alex,Yangon,Member,Female,Fashion Accessories,48.96,9,462.672,3/4/2019,11:27:00 AM,Cash,440.64,22.032,8,Monday,March,00:00.0,Satisfied
227-50-3718,Alex,Yangon,Normal,Male,Health And Beauty,14.62,5,76.755,3/4/2019,12:23:00 PM,Cash,73.1,3.655,4.4,Monday,March,00:00.0,not Satisfied
689-05-1884,Alex,Yangon,Member,Male,Health And Beauty,48.63,10,510.615,3/4/2019,12:44:00 PM,Cash,486.3,24.315,8.8,Monday,March,00:00.0,Satisfied
667-92-0055,Alex,Yangon,Member,Male,Health And Beauty,99.83,6,628.929,3/4/2019,3:02:00 PM,E-Wallet,598.98,29.949,8.5,Monday,March,00:00.0,Satisfied
558-60-5016,Alex,Yangon,Normal,Female,Home And Lifestyle,33.3,9,314.685,3/4/2019,3:27:00 PM,E-Wallet,299.7,14.985,7.2,Monday,March,00:00.0,Satisfied
320-49-6392,Giza,Naypyitaw,Normal,Female,Electronic Accessories,30.24,1,31.752,3/4/2019,3:44:00 PM,Cash,30.24,1.512,8.4,Monday,March,00:00.0,Satisfied
346-12-3257,Cairo,Mandalay,Member,Male,Electronic Accessories,19.24,9,181.818,3/4/2019,4:28:00 PM,Cash,173.16,8.658,8,Monday,March,00:00.0,Satisfied
256-08-8343,Alex,Yangon,Normal,Female,Home And Lifestyle,56.53,4,237.426,3/4/2019,7:48:00 PM,E-Wallet,226.12,11.306,5.5,Monday,March,00:00.0,not Satisfied
228-96-1411,Giza,Naypyitaw,Member,Female,Food And Beverages,98.7,8,829.08,3/4/2019,8:39:00 PM,Cash,789.6,39.48,7.6,Monday,March,00:00.0,Satisfied
371-85-5789,Cairo,Mandalay,Member,Female,Health And Beauty,87.98,3,277.137,3/5/2019,10:40:00 AM,E-Wallet,263.94,13.197,5.1,Tuesday,March,00:00.0,not Satisfied
291-32-1427,Cairo,Mandalay,Member,F,Fashion Accessories,21.94,5,115.185,3/5/2019,12:29:00 PM,E-Wallet,109.7,5.485,5.3,Tuesday,March,00:00.0,not Satisfied
793-10-3222,Cairo,Mandalay,Member,Female,Health And Beauty,41.06,6,258.678,3/5/2019,1:30:00 PM,Credit Card,246.36,12.318,8.3,Tuesday,March,00:00.0,Satisfied
148-82-2527,Giza,Naypyitaw,Member,Female,Home And Lifestyle,12.12,10,127.26,3/5/2019,1:44:00 PM,Credit Card,121.2,6.06,8.4,Tuesday,March,00:00.0,Satisfied
730-50-9884,Giza,Naypyitaw,Member,Female,Sports And Travel,83.06,7,610.491,3/5/2019,2:31:00 PM,E-Wallet,581.42,29.071,4,Tuesday,March,00:00.0,not Satisfied
829-49-1914,Giza,Naypyitaw,Member,Female,Food And Beverages,78.31,10,822.255,3/5/2019,4:24:00 PM,E-Wallet,783.1,39.155,6.6,Tuesday,March,00:00.0,not Satisfied
655-07-2265,Alex,Yangon,Normal,Male,Electronic Accessories,78.31,3,246.6765,3/5/2019,4:38:00 PM,E-Wallet,234.93,11.7465,5.4,Tuesday,March,00:00.0,not Satisfied
755-12-3214,Giza,Naypyitaw,Member,Female,Fashion Accessories,44.22,5,232.155,3/5/2019,5:07:00 PM,Credit Card,221.1,11.055,8.6,Tuesday,March,00:00.0,Satisfied
848-42-2560,Alex,Yangon,Normal,Female,Fashion Accessories,81.91,2,172.011,3/5/2019,5:43:00 PM,Cash,163.82,8.191,7.8,Tuesday,March,00:00.0,Satisfied
174-64-0215,Cairo,Mandalay,Normal,Male,Sports And Travel,69.74,10,732.27,3/5/2019,5:49:00 PM,Credit Card,697.4,34.87,8.9,Tuesday,March,00:00.0,Satisfied
102-77-2261,Giza,Naypyitaw,Member,Male,Health And Beauty,65.31,7,480.0285,3/5/2019,6:02:00 PM,Credit Card,457.17,22.8585,4.2,Tuesday,March,00:00.0,not Satisfied
733-01-9107,Cairo,Mandalay,Member,Female,Home And Lifestyle,82.7,6,521.01,3/5/2019,6:14:00 PM,Cash,496.2,24.81,7.4,Tuesday,March,00:00.0,Satisfied
510-95-6347,Cairo,Mandalay,Member,Female,Food And Beverages,48.52,3,167.394,3/5/2019,6:17:00 PM,E-Wallet,145.56,7.278,4,Tuesday,March,00:00.0,not Satisfied
433-75-6987,Cairo,Mandalay,Member,Female,Health And Beauty,55.97,7,411.3795,3/5/2019,7:06:00 PM,E-Wallet,391.79,19.5895,8.9,Tuesday,March,00:00.0,Satisfied
593-14-4239,Cairo,Mandalay,Normal,Female,Home And Lifestyle,95.46000000000001,8,801.864,3/5/2019,7:40:00 PM,E-Wallet,763.68,38.184,4.7,Tuesday,March,00:00.0,not Satisfied
895-66-0685,Cairo,Mandalay,Member,Male,Food And Beverages,18.08,3,56.952,3/5/2019,7:46:00 PM,E-Wallet,54.24,2.712,8,Tuesday,March,00:00.0,Satisfied
608-04-3797,Cairo,Mandalay,Member,Female,Health And Beauty,25.32,8,212.688,3/5/2019,8:24:00 PM,E-Wallet,202.56,10.128,8.7,Tuesday,March,00:00.0,Satisfied
885-17-6250,Alex,Yangon,Normal,Female,Health And Beauty,79.74,1,83.727,3/6/2019,10:36:00 AM,E-Wallet,79.74,3.987,7.3,Wednesday,March,00:00.0,Satisfied
883-69-1285,Cairo,Mandalay,Member,Male,Fashion Accessories,49.92,2,104.832,3/6/2019,11:55:00 AM,Credit Card,99.84,4.992,7,Wednesday,March,00:00.0,Satisfied
199-75-8169,Alex,Yangon,Member,Female,Sports And Travel,15.81,10,237.15,3/6/2019,12:27:00 PM,Credit Card,158.1,7.905,8.6,Wednesday,March,00:00.0,Satisfied
